control_total_return,control_mean_trade_return
0.6287416844962863,0.012625197454344319
-0.08682240496792426,-0.001373729514227061
-0.22665436185686716,-0.005086009055245219
0.14572180267595147,0.004151880195427581
-0.3892642059052914,-0.009278537397505598
0.6044265205760617,0.011799020301857616
-0.051194120352335504,3.7363429978504354e-05
-0.10554014682953483,-0.0017716399723512047
-0.2138286587585555,-0.004636409730081955
0.5391910696100084,0.011486151353083124
-0.06500418069772418,-6.542798554998046e-05
-0.1560612501346157,-0.002421953018451525
-0.22608881609236875,-0.005183301352128827
-0.330180589083366,-0.008040825082880437
0.33823338507265777,0.007639415287726928
-0.07839632377655448,-0.0008809913955917553
0.31447526971550155,0.007239101460133644
-0.4449683628059321,-0.011391632539012193
0.004652579147413682,0.0009380026529341284
-0.2847607680128368,-0.006643936565904039
0.009153596164114042,0.002337632774800677
-0.49235378695288556,-0.014004641230745655
0.3480802783267367,0.008202834335330183
-0.4347751631532367,-0.012357318030448853
-0.12752762409059193,-0.0019503224400137964
0.017917061241866428,0.002208422353755424
-0.37840777410479576,-0.01043573469106827
-0.1961211144223871,-0.004231672781395067
-0.09046814078437182,-0.0016125000863329824
0.24701295511578913,0.006514857518062298
0.5996748793447051,0.012815501485466042
0.029415802973098204,0.0015870524161444148
0.26024850722087556,0.006367127777515659
-0.09711361601694246,-0.0008884991457841885
-0.40425805167881657,-0.010876872766329322
0.23468873579443073,0.005741740323605169
-0.1482916951262767,-0.0025614914914772074
-0.24634076790073722,-0.005539570455414838
-0.3569654409062135,-0.009008971379031942
0.4040628573946985,0.009460948571430537
-0.2868106351151841,-0.006963576771850446
-0.41303824672745615,-0.011446750419215605
-0.5669064077433206,-0.01747121944133545
-0.23303395384776593,-0.00516531148259689
-0.24858485415446108,-0.0056534462410670295
0.058250948183625084,0.0023793805450130767
-0.4564373951111158,-0.012897167281435772
-0.4025800576088796,-0.01062794666518802
-0.009490073347728223,0.00038655399383639164
-0.5546552473588044,-0.017324629887152145
0.6135333273832217,0.012704844786901735
-0.5197740326981879,-0.015528272607954793
0.021450037779382924,0.0013640286088528629
0.827610761276498,0.015563492728260922
-0.24463834026378262,-0.005452066633806964
0.8333157217879603,0.01525075225142278
-0.2059060005104345,-0.004543988954408512
-0.3430222283865587,-0.008879778611431792
0.3097791602504929,0.007344752891530983
0.06893048435927485,0.0031665079678932584
0.02660358043832778,0.0019355721566952447
0.21140435612774722,0.006532855233731171
-0.1984611080381382,-0.0044733527033589664
-0.2424059234272974,-0.003986393329807804
0.35501241652147786,0.009893300494033586
-0.35392835528863864,-0.008175875823137524
-0.49382328145617405,-0.014608112653209873
0.03265799853613949,0.002184773230961295
-0.039384419167258655,4.572139486168689e-05
0.1866358033201987,0.005050724155929074
-0.4102916571772074,-0.010944677976200646
0.01839186140110849,0.0012727414256428302
-0.19209948678343558,-0.0038136323205384738
-0.4409365153134922,-0.01184098098543918
-0.33264176807925727,-0.008571926700656598
0.40824852437584935,0.00888394647164055
0.0562262896939012,0.0024281994648807383
-0.2812284215462434,-0.006358180441831637
